Gene	probe_description	biotin.WT.01@1	biotin.bio101@4	biotin.WT.B1@2	biotin.bio1B1@3	biotin.WT.02@1	biotin.bio102@4	biotin.WT.B2@2	biotin.bio1B2@3
18505_at	hypothetical protein	4.25330846	4.550127424	4.459830936	4.503851281	4.474131552	4.461906734	4.849431856	4.35835941
18506_at	indole-3-acetate beta-glucosyltransferase like	5.298641608	5.706125784	5.679300118	5.69389931	5.208411093	5.714306916	5.856936558	5.586151523
18507_s_at	BEL1-like homeobox 2 protein (BLH2)	5.89063253	5.492317175	6.420695055	6.388960266	6.151434053	6.178606468	6.300337843	5.85438853
18508_at	putative glutamate decarboxylase	4.500385471	5.246224426	4.80067631	4.798258179	4.676475628	5.143495352	5.248986895	4.529219538
18509_at	putative vacuolar sorting receptor	4.071395208	4.394968418	4.369300268	4.283461459	4.235784799	4.473236533	4.854726426	4.137962197
18510_at	putative receptor kinase	4.299285004	4.50774403	4.467854761	4.616607097	4.409346805	4.681323242	4.788267376	4.30321198
18511_at	hypothetical protein	4.244767789	4.384179671	4.418131089	4.471859621	4.261636056	4.557851796	4.780890095	4.195456734
18512_at	Similar to glucosyltransferases	6.338296835	6.68903335	6.456727315	6.636608907	6.246077963	6.701086993	6.503974956	6.178630973
18513_s_at	putative selenium-binding protein	4.058838649	4.18376101	4.073435332	4.113827928	3.958935789	4.28804667	4.457828064	3.94325608
18514_at	unknown protein	4.492759557	4.722363865	4.551637135	4.714536608	4.547444956	4.815773276	5.07771997	4.470074262
18515_at	"Arabidopsis thaliana chromosome II BAC T10F5 genomic sequence, complete sequence."	5.257609124	5.322919509	5.332498244	5.315845163	5.217450114	5.541807794	6.089824533	5.268703388
18516_at	similar to the ligand-gated ionic channels family	4.174909811	4.359834107	4.373586157	4.409941936	3.976417785	4.532832651	4.873434685	4.110108304
18517_at	"Arabidopsis thaliana putative transcription factor (MYB57) mRNA, partial cds."	4.162712156	4.231197872	4.338069392	4.25926509	4.100087454	4.3473348	4.408726347	4.163378179
18518_at	"contains similarity to a eukaryotic protein kinase domain (Pfam: PF00069, E=3e-09 N=1)"	4.596019548	4.527199142	4.601291261	4.608141193	4.928755473	4.480861753	4.56084051	4.84475439
18519_at	pectinesterase-like protein	4.28573753	4.401403641	4.358773131	4.231204593	4.385815765	4.283663105	4.449724295	4.485240913
18520_at	"flavonoid 3'', 5''-hydroxylase like protein"	4.055508167	4.102705688	4.134908236	4.076793169	4.167094248	4.091871128	4.139484789	4.208753889
18521_at	Arabidopsis thaliana Csr 1.2 gene for acetolactate synthase (EC 4.1.3.18).	8.83559491	8.37057748	8.788336716	8.633550627	9.114706026	8.53929677	8.183208377	8.610557696
18522_at	kinase like protein	4.230805272	4.165057272	4.393478914	4.278227309	4.45423632	4.191525858	4.464798561	4.700428761
18523_at	putative MADS-box protein	4.246121055	4.379119917	4.355714394	4.204845933	4.157287571	4.228934571	4.345333597	4.43993081
18524_at	hypothetical protein	4.361974043	4.34438615	4.294476873	4.150836377	4.351700327	4.21071722	4.285163121	4.341556537
18525_at	putative disease resistance protein	4.720102403	5.153927013	4.912435173	4.849605544	4.826989344	4.783670755	5.04404725	4.874368685
18526_at	putative ligand-gated ion channel protein	3.920057876	4.104992894	4.092614919	4.044531383	4.080850879	4.062653743	4.124508765	4.066121931
18527_at	Similar to gi|2829865 F3I6.4 from Arabidopsis thaliana BAC gb|AC002396.	4.183750681	4.1805951	4.063344939	4.151035243	4.306437868	4.138070192	4.124888379	4.133214338
18528_at	putative MADS-box protein	4.488506253	4.733535942	4.808149945	4.732358286	4.707963926	4.57125363	4.749995461	4.71608179
18530_at	putative non-LTR retrolelement reverse transcriptase	4.204914729	4.481585421	4.4404301	4.398978525	4.375260502	4.411414342	4.452232954	4.350718103
18531_s_at	"contains similarity to Iron/Ascorbate family of oxidoreductases (Pfam: PF00671, Score=307.1, E=2.2e-88, N=1)"	4.460385266	4.704889259	4.506543324	4.440491171	4.477640238	4.584048597	4.926390532	4.452501822
18532_at	Arabidopsis thaliana mRNA for Phosphatidylinositol 4-Kinase.	5.910977449	5.689723729	6.002605564	5.991672191	5.998385009	5.786827742	5.801529966	5.855660003
18533_at	endoxyloglucan tranferase-like protein	6.763342142	6.299971337	7.462724498	7.323813146	8.218578124	6.917480046	7.779386072	7.400676042
18534_at	amidophosphoribosyltransferase-like protein	4.718794771	4.867261866	5.009945662	4.731865219	4.751082709	5.025160195	5.003405863	4.724634915
18535_at	putative protein	5.850094916	5.870201362	6.117497589	6.129527813	6.002817217	6.057667114	6.080834567	5.982333662
18536_at	"flavonoid 3'', 5''-hydroxylase-like protein"	5.56618385	6.306569422	5.808691696	6.188607655	6.112558763	6.440856686	6.380930926	6.119576258
18537_at	"Arabidopsis thaliana clone HAT14 homeobox protein mRNA, partial cds."	4.556686562	4.628083739	4.788260884	4.597939283	4.43255228	4.6222582	4.739493367	4.493060153
18538_at	A.thaliana TMKL1 mRNA.	4.769425619	5.058395863	5.289742798	5.157471456	4.853185052	4.968322102	5.208661253	4.911483901
18539_at	A.thaliana ecotype Col bg4 and bg5 genes.	4.77463157	5.115642321	4.978432219	4.927587464	4.883298042	5.076115836	5.397273916	4.891511954
18540_at	Similar to mannosyl-oligosaccharide glucosidase gb|X87237 from Homo sapiens.	4.142477579	4.319408518	4.320947319	4.285135146	4.087713768	4.412049973	4.458403608	4.09285752
18541_s_at	hypothetical protein	4.418475649	4.748963133	4.410312678	4.617606395	4.466805029	4.816605587	4.899563667	4.479107437
18542_at	putative translation initiation factor IF2	4.326471807	4.368505432	4.363809767	4.31297954	4.093113353	4.551143932	4.636356733	4.088375659
18543_at	putative receptor-like protein kinase	5.422882523	5.698969143	5.891366605	5.974023671	5.23997894	5.613640282	5.647496505	5.3940543
18544_at	Strong similarity to F19I3.8 gi|3033381 putative UDP-galactose-4-epimerase from Arabidopsis thaliana BAC gb|AC004238 and is a member of PF|01370 the NAD dependent epimerase/dehydratase family.  EST gb|AA597338 comes from this gene.	5.084545568	5.29808245	5.230791571	5.105608663	4.820902222	5.366537392	5.382564129	4.762223322
18545_at	putative CHP-rich zinc finger protein	4.426313854	4.515062965	4.50936552	4.598589313	4.358920074	4.820317884	5.062271571	4.282578858
18546_at	A.thaliana mRNA for protein kinase.	6.125614568	5.863240081	6.012538972	6.144577499	6.111591479	5.866270412	5.836356568	6.040006747
18547_s_at	similar to ATP-dependent RNA helicases; coded for by A. thaliana cDNA T03991; coded for by A. thaliana cDNA N38221; coded for by A. thaliana cDNA Z35344	4.821269195	4.762537746	4.780485271	4.915796532	4.798822851	4.814223903	4.556618442	4.846261293
18548_s_at	PRL1 protein	7.728743227	7.510801028	7.666606017	7.694269488	7.75497234	7.405539686	7.296589802	7.566080395
18549_s_at	"Arabidopsis thaliana complete chromosome II, complete sequence."	5.111177376	5.044686255	5.051039008	5.099045884	5.022862889	5.185600091	5.036217533	5.069247556
18550_at	"Arabidopsis thaliana ubiquitin conjugating enzyme E2 (UBC7) gene, complete cds."	6.68141577	6.979019694	6.720821495	6.751975022	6.876211993	6.945207212	6.609323249	6.7239113
18551_at	putative cytochrome P450	4.801542202	4.611386846	4.807111202	4.956466769	4.716281464	4.696246319	4.791480983	5.161180133
18552_at	"putative proliferating cell nuclear antigen, PCNA"	4.980875744	4.824722365	4.700418928	4.808302179	5.000171108	4.683568267	4.551597743	4.826841274
18553_at	putative cytochrome P450	4.250388106	4.173847055	4.160115328	4.267478347	4.12720632	4.34041554	4.379251238	4.100726991
18555_at	"Arabidopsis ubiquitin conjugating enzyme E2 (UBC13) gene, complete cds."	6.904471454	6.651526198	6.659129059	6.74563909	6.645445978	6.725332148	6.534152892	6.587788386
18556_at	cyclophilin (CYP2)	6.887194632	7.299594776	6.412880137	6.915301368	6.990096848	6.686280231	6.775562382	6.871069706
18557_at	serine/threonine kinase-like protein	4.949664625	4.795874012	4.818618083	5.085494903	4.740222402	4.678841289	4.684636904	4.731308004
18558_at	putative dehydrin	4.449078014	4.149169717	4.174445469	4.189245924	4.487100802	4.33933636	4.300042118	4.147968744
18559_g_at	putative dehydrin	5.104632952	4.971432513	4.814358823	4.989634144	5.261097028	4.933681449	5.058355147	4.977520257
18560_at	similar to 14KD proline-rich protein DC2.15 precursor (sp|P14009);  similar to ESTs emb|Z17709 and emb|Z47685	9.942880401	10.1672822	10.06944075	10.21898815	11.03080495	9.35486487	10.81744949	10.06181611
18561_at	Arabidopsis thaliana cys gene.	7.449212112	8.167636074	7.67509262	7.726540843	7.181566313	7.430412302	7.507433747	7.779600523
18562_at	putative alcohol dehydrogenase	5.121106752	4.773142665	4.872436365	4.777448581	4.892226176	4.801563457	4.693064066	4.89114706
18563_s_at	A.thaliana mRNA for FCA gamma.	4.434710874	4.06264405	4.768775727	4.169167247	4.177127029	4.079630134	4.098583513	4.282044902
18564_at	unknown protein	5.50678351	5.498962753	5.239292846	5.097225983	5.482482661	5.307145679	4.963680951	5.132065256
18565_i_at	Arabidopsis thaliana flavin-type blue-light	8.581855242	7.950964576	8.974190726	8.488438116	8.411626753	8.096748901	8.014168653	8.536791517
18566_s_at	Arabidopsis thaliana flavin-type blue-light	6.689007054	6.076058008	7.123892835	6.769968381	6.529602815	6.273412471	6.189961918	6.601689562
18567_at	putative alcohol dehydrogenase	5.495529306	5.601688682	5.683776692	5.518842748	5.453368111	5.505720776	5.207802796	5.735138405
18568_at	putative DNA-binding protein	5.707983573	5.620087509	5.724151427	5.673714828	5.653086336	5.549505598	5.460411059	5.959998629
18569_at	"contains similarity to RNA recognition motifs (Pfam: rrm.hmm, score; 82.09 and 30.80); similar to alternative splicing factor ASF"	6.60749432	6.429472181	6.635362923	6.675409275	6.807633871	6.369407467	6.642713324	6.755915531
18570_at	putative alcohol dehydrogenase	4.842885236	4.785998098	4.924137294	4.887660569	5.20030972	4.630282934	4.778603053	4.943185053
18571_at	Similar to gi|3413714 T19L18.21 putative myrosinase-binding protein from Arabidopsis thaliana BAC gb|AC004747.  ESTs gb|65870 and gb|T20812 come from this gene.	4.893861519	4.995468218	5.179577296	4.987565886	4.816127597	4.579399836	4.740790411	5.372326763
18572_at	26S proteasome regulatory subunit S2	7.590406122	7.785871894	7.606082733	7.624488676	7.441915867	7.823441089	7.06431793	7.45060711
18573_at	similar to acidic ribosomal protein p1	8.930734928	9.24752412	8.649075793	8.70667585	9.000845286	8.820355991	9.005111644	8.968876673
18574_at	splicing factor-like protein	6.634456594	6.238976273	6.266534422	6.272168704	6.295543374	6.085491441	6.138448517	6.299275703
18575_at	putative kinetechore (Skp1p-like) protein	5.990973517	6.17622769	5.960578951	6.060876462	6.108549882	5.99196447	5.902741023	6.112059954
18576_s_at	Arabidopsis thaliana GT2 gene.	4.260629304	4.228339605	4.232169384	4.291020647	4.451939681	4.269365723	4.217964573	4.221217685
18577_at	putative bZIP-like DNA binding protein	4.46024914	4.388625824	4.593039633	4.501618429	4.52243459	4.333961046	4.357876009	4.424640417
18578_at	putative epoxide hydrolase	5.980839268	6.123967692	5.905731092	5.903973623	5.903268516	6.015915753	5.642274963	5.899987937
18579_at	putative tropinone reductase	7.159067452	7.47813426	7.256180031	7.212116038	6.907789301	6.818518044	6.985815997	7.100883716
18580_at	Arabidopsis thaliana mRNA for glutathione transferase AtGST 10.	7.750032045	8.927186694	7.941269939	8.094191144	8.083428863	8.317873596	8.044630453	7.898390151
18581_at	putative tropinone reductase	8.371719324	8.82129742	7.870038605	7.411936847	8.260161328	8.499197115	7.64954923	7.643803243
18583_at	putative protein	5.238543075	4.870597454	5.109661435	5.371927831	5.081660255	5.269702174	4.988144971	5.050591706
18584_at	"ZIP4, a putative zinc transporter; 61460-62785"	5.792694038	6.283057906	5.89635437	5.910651735	5.76141764	6.187096882	5.70718725	5.825857786
18585_at	"Arabidopsis thaliana mRNA for putative cyclic nucleotide-regulated ion channel, cngc1."	6.217036392	5.442989532	6.076571377	5.859971941	5.543980348	5.741528133	5.300034909	5.372514683
18586_i_at	unknown protein	3.96453747	3.987282671	3.771328213	3.953943534	3.932985172	4.083204501	3.988755245	3.901505858
18587_s_at	unknown protein	5.139043318	5.271291499	5.217800837	6.002214287	5.202507974	5.125427831	5.417000157	5.469647199
18588_at	putative protein	6.904948192	6.035901579	6.485059857	6.648652696	6.880598394	6.365031093	6.46535283	6.46453286
18589_s_at	putative cinnamyl-alcohol dehydrogenase	4.352338015	4.322476522	4.166464545	4.293147551	4.175857659	4.390630484	4.293092055	4.338490675
18590_at	Arabidopsis thaliana nap gene.	4.911784832	4.724537136	4.82554243	5.233452216	4.894326354	4.744562778	4.923478252	5.046315085
18591_at	A.thaliana ATAF2 mRNA.	8.770374124	7.313639188	7.713875907	7.262194826	7.105588844	7.21717185	6.641359939	6.796460465
18592_at	putative C2H2-type zinc finger protein	5.713952694	5.586933754	5.706977441	6.113610847	6.167677465	5.71659131	5.927040545	5.900810132
18593_at	putative calmodulin-binding protein	4.89077376	4.44953242	4.567484388	4.715507135	4.631129291	4.422970619	4.441710516	4.68121201
18594_at	"Arabidopsis thaliana DNA, 40 kb surrounding ACS1 locus."	9.798611023	8.639471825	8.883085606	8.697167951	8.290051469	8.268401845	8.340926134	8.311775912
18595_at	"Arabidopsis thaliana complete chromosome II, complete sequence."	7.385034062	7.501088705	7.343676611	7.293021013	7.482093743	7.201260238	7.477855468	7.532347493
18596_at	"similar to glutamate synthase (Z99113);  similar to ESTs gb|R30018, gb|AA651311, gb|H36886, gb|N37822, and gb|T88100"	5.093383224	4.393049495	6.025835086	5.219807326	4.401140279	4.18931374	4.552248426	4.984696764
18597_at	berberine bridge enzyme-like protein	6.524461338	6.506250953	5.733988513	5.079609196	5.781222403	5.997543406	5.155799297	5.273679893
18598_at	putative RSZp22 splicing factor	6.577446892	6.989410603	6.606277761	6.789477395	6.819486305	6.913453006	6.479627748	7.00264665
18599_at	"Arabidopsis thaliana ubiquitin-conjugating enzyme 16 (UBC16) gene, complete cds."	5.490812275	5.111155419	5.357680881	5.191950682	5.264298197	5.199043964	4.994462414	5.310824532
18600_at	"Arabidopsis thaliana putative zinc finger protein gene, complete cds."	6.867433207	6.514789134	7.249983475	6.707302662	6.391942788	6.333289103	6.045384034	6.212907268
18601_s_at	"Arabidopsis thaliana complete chromosome II, complete sequence."	9.826540539	8.992686326	9.658170045	9.277044832	9.573907415	9.002240479	9.273687067	9.558016088
18602_at	"Contains similarity to ARI, RING finger protein gb|X98309 from Drosophila melanogaster.  ESTs gb|T44383, gb|W43120, gb|N65868, gb|H36013, gb|AA042241, gb|T76869 and gb|AA042359 come from this gene."	4.816141885	5.00272218	4.861366124	4.877859402	5.201742191	4.853207091	4.550030529	5.340951843
18604_at	"similar to several small proteins ( 100 aa) that are induced by heat, auxin, ethylene and wounding such as Phaseolus aureus indole-3-acetic acid induced protein ARG (SW:32292); coded for by A. thaliana cDNA AA041171; coded for by A. thaliana cDNA R65517; coded for by A. thaliana cDNA AA042089; coded for by A. thaliana cDNA W43164; coded for by A. thaliana cDNA H37120; coded for by A. thaliana cDNA T46835"	9.107945994	8.64456163	8.20522336	8.235161331	9.237467697	8.824029533	8.303854138	8.414225681
18605_s_at	predicted protein	8.079745392	8.272863359	7.971268401	7.812132227	7.854812589	7.973598988	7.784574409	7.947458036
18606_at	putative oxidoreductase	5.039956478	4.775968185	4.648208964	4.543664222	4.61640317	4.661148909	4.581134759	4.555279199
18607_at	unknown protein	7.006588834	5.393936033	7.61196747	7.770298668	6.355787291	5.368512644	6.745466553	7.869179827
18608_at	putative protein	5.189895729	4.99843384	5.146747788	5.0342647	5.41285737	5.312047051	4.812607933	5.241368146
18609_at	putative translation initiation factor	4.220389597	4.236073857	4.224569318	4.29660172	4.420500938	4.258696968	4.201496082	4.287488547
18610_s_at	Identical to gb|Y13173 Arabidopsis thaliana mRNA for proteasome subunit.  EST gb|T76747 comes from this gene.	7.814615707	8.269617945	7.778070715	7.871405556	7.868272976	8.076733884	7.857213185	7.847460936
18611_at	contains similarity to phosphoenolpyruvate synthase (ppsA) (GB:AE001056); coded for by A. thaliana cDNA T20632; coded for by A. thaliana cDNA T76415; coded for by A. thaliana cDNA N37505	7.953662619	7.814295863	8.070534144	8.180492394	7.943743587	7.99299584	7.808071844	7.957045806
18612_s_at	A.thaliana mRNA for small subunit of TFIIA.	6.903524346	6.838342072	6.469192796	6.588789389	6.968963759	6.832516565	6.84727389	6.781507815
18613_s_at	protein-methionine-S-oxide reductase	8.737757798	8.870882567	8.766112291	8.878555627	8.917526707	9.121397409	8.774392744	8.772442081
18614_at	ribosomal protein	10.01900425	10.62726916	10.13807062	10.05755277	10.23353784	10.19341428	10.16037011	10.06656926
